Date,Medicine_Name,Pharmacy_ID,Pharmacy_Name,Location,Address,Stock_Available,Units_Sold,Incoming_Stock,Season,Disease_Trend,Day_of_Week,Supplier_Delay,Demand_Trend,Prescription_Required,Price,Medicine_Type,Criticality_Level,Supplier_Type,Restock_Time,Dosage_Form,Manufacturer,Shortage
2026-09-11,Amoxicillin,P002,MedPlus,Dadar,Dadar East,181,14,48,Normal,Low,Friday,2,Decreasing,Yes,80,Critical,High,National,9,Capsule,Abbott,0
2026-09-12,Metformin,P003,Wellness Forever,Thane,Thane West,187,12,45,Normal,Low,Saturday,1,Decreasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2026-09-13,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,117,24,20,Normal,Low,Sunday,3,Decreasing,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2026-09-14,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,84,84,11,Normal,Low,Monday,0,Increasing,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2026-09-15,Glimepiride,P002,MedPlus,Dadar,Dadar East,135,81,58,Normal,Low,Tuesday,1,Increasing,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2026-09-16,Paracetamol,P003,Wellness Forever,Thane,Thane West,161,30,18,Normal,Low,Wednesday,2,Stable,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2026-09-17,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,171,30,11,Normal,Low,Thursday,3,Stable,No,30,Common,Low,Local,2,Tablet,Cipla,0
2026-09-18,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,134,13,43,Normal,Low,Friday,2,Increasing,No,25,Common,Low,Local,4,Tablet,GSK,0
2026-09-19,Cetirizine,P002,MedPlus,Dadar,Dadar East,180,27,54,Normal,Low,Saturday,0,Increasing,No,15,Common,Low,Local,5,Syrup,Dr. Reddy's,0
2026-09-20,Azithromycin,P003,Wellness Forever,Thane,Thane West,150,25,47,Normal,Low,Sunday,1,Increasing,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2026-09-21,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,151,17,27,Normal,Low,Monday,0,Decreasing,Yes,80,Critical,High,National,8,Capsule,Abbott,0
2026-09-22,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,168,18,29,Normal,Low,Tuesday,3,Stable,Yes,45,Chronic,Medium,National,7,Tablet,Sun Pharma,0
2026-09-23,Amlodipine,P002,MedPlus,Dadar,Dadar East,159,10,45,Normal,Low,Wednesday,1,Stable,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2026-09-24,Insulin,P003,Wellness Forever,Thane,Thane West,107,58,45,Normal,Low,Thursday,0,Decreasing,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2026-09-25,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,139,89,41,Normal,Low,Friday,1,Decreasing,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2026-09-26,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,165,19,22,Normal,Low,Saturday,2,Decreasing,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2026-09-27,Ibuprofen,P002,MedPlus,Dadar,Dadar East,190,20,34,Normal,Low,Sunday,0,Increasing,No,30,Common,Low,Local,2,Tablet,Cipla,0
2026-09-28,Crocin,P003,Wellness Forever,Thane,Thane West,128,19,5,Normal,Low,Monday,2,Stable,No,25,Common,Low,Regional,2,Tablet,GSK,0
2026-09-29,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,166,17,3,Normal,Low,Tuesday,0,Increasing,No,15,Common,Low,Local,5,Syrup,Dr. Reddy's,0
2026-09-30,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,134,10,52,Normal,Low,Wednesday,1,Decreasing,Yes,90,Rare,High,Imported,8,Capsule,Pfizer,0
2026-10-01,Amoxicillin,P002,MedPlus,Dadar,Dadar East,191,10,13,Normal,Low,Thursday,2,Increasing,Yes,80,Critical,High,National,10,Capsule,Abbott,0
2026-10-02,Metformin,P003,Wellness Forever,Thane,Thane West,159,29,23,Normal,Low,Friday,1,Increasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2026-10-03,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,150,15,41,Normal,Low,Saturday,2,Decreasing,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2026-10-04,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,110,75,50,Normal,Low,Sunday,3,Increasing,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2026-10-05,Glimepiride,P002,MedPlus,Dadar,Dadar East,109,81,25,Normal,Low,Monday,2,Increasing,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2026-10-06,Paracetamol,P003,Wellness Forever,Thane,Thane West,154,20,53,Normal,Low,Tuesday,2,Decreasing,No,20,Common,Low,Regional,4,Tablet,Sun Pharma,0
2026-10-07,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,137,24,51,Normal,Low,Wednesday,0,Stable,No,30,Common,Low,Local,5,Tablet,Cipla,0
2026-10-08,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,150,19,54,Normal,Low,Thursday,0,Increasing,No,25,Common,Low,Local,4,Tablet,GSK,0
2026-10-09,Cetirizine,P002,MedPlus,Dadar,Dadar East,162,28,39,Normal,Low,Friday,0,Increasing,No,15,Common,Low,Regional,2,Syrup,Dr. Reddy's,0
2026-10-10,Azithromycin,P003,Wellness Forever,Thane,Thane West,149,10,25,Normal,Low,Saturday,1,Stable,Yes,90,Rare,High,Imported,10,Capsule,Pfizer,0
2026-10-11,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,130,17,0,Normal,Low,Sunday,2,Stable,Yes,80,Critical,High,National,12,Capsule,Abbott,0
2026-10-12,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,190,17,1,Normal,Low,Monday,0,Increasing,Yes,45,Chronic,Medium,National,7,Tablet,Sun Pharma,0
2026-10-13,Amlodipine,P002,MedPlus,Dadar,Dadar East,138,17,45,Normal,Low,Tuesday,2,Stable,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2026-10-14,Insulin,P003,Wellness Forever,Thane,Thane West,144,74,11,Normal,Low,Wednesday,0,Stable,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2026-10-15,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,113,65,35,Normal,Low,Thursday,1,Stable,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2026-10-16,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,109,24,37,Normal,Low,Friday,1,Stable,No,20,Common,Low,Regional,5,Tablet,Sun Pharma,0
2026-10-17,Ibuprofen,P002,MedPlus,Dadar,Dadar East,186,20,33,Normal,Low,Saturday,3,Stable,No,30,Common,Low,Local,3,Tablet,Cipla,0
2026-10-18,Crocin,P003,Wellness Forever,Thane,Thane West,151,11,25,Normal,Low,Sunday,1,Decreasing,No,25,Common,Low,Local,5,Tablet,GSK,0
2026-10-19,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,160,13,34,Normal,Low,Monday,2,Increasing,No,15,Common,Low,Regional,3,Syrup,Dr. Reddy's,0
2026-10-20,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,146,20,36,Normal,Low,Tuesday,3,Increasing,Yes,90,Rare,High,Imported,13,Capsule,Pfizer,0
2026-10-21,Amoxicillin,P002,MedPlus,Dadar,Dadar East,161,10,14,Normal,Low,Wednesday,0,Decreasing,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2026-10-22,Metformin,P003,Wellness Forever,Thane,Thane West,110,22,8,Normal,Low,Thursday,1,Increasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2026-10-23,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,148,21,2,Normal,Low,Friday,1,Increasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2026-10-24,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,120,74,17,Normal,Low,Saturday,2,Stable,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2026-10-25,Glimepiride,P002,MedPlus,Dadar,Dadar East,82,82,13,Normal,Low,Sunday,0,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2026-10-26,Paracetamol,P003,Wellness Forever,Thane,Thane West,178,24,0,Normal,Low,Monday,0,Stable,No,20,Common,Low,Local,2,Tablet,Sun Pharma,0
2026-10-27,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,187,20,32,Normal,Low,Tuesday,1,Stable,No,30,Common,Low,Regional,2,Tablet,Cipla,0
2026-10-28,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,153,11,4,Normal,Low,Wednesday,1,Increasing,No,25,Common,Low,Regional,2,Tablet,GSK,0
2026-10-29,Cetirizine,P002,MedPlus,Dadar,Dadar East,165,27,11,Normal,Low,Thursday,3,Stable,No,15,Common,Low,Local,4,Syrup,Dr. Reddy's,0
2026-10-30,Azithromycin,P003,Wellness Forever,Thane,Thane West,173,16,15,Normal,Low,Friday,3,Stable,Yes,90,Rare,High,Imported,11,Capsule,Pfizer,0
2026-10-31,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,138,10,8,Normal,Low,Saturday,3,Decreasing,Yes,80,Critical,High,National,9,Capsule,Abbott,0
2026-11-01,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,163,17,32,Normal,Low,Sunday,2,Decreasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2026-11-02,Amlodipine,P002,MedPlus,Dadar,Dadar East,114,24,4,Normal,Low,Monday,0,Decreasing,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2026-11-03,Insulin,P003,Wellness Forever,Thane,Thane West,126,70,33,Normal,Low,Tuesday,0,Increasing,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2026-11-04,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,150,64,47,Normal,Low,Wednesday,3,Decreasing,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2026-11-05,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,175,19,5,Normal,Low,Thursday,1,Stable,No,20,Common,Low,Local,4,Tablet,Sun Pharma,0
2026-11-06,Ibuprofen,P002,MedPlus,Dadar,Dadar East,138,12,1,Normal,Low,Friday,0,Stable,No,30,Common,Low,Regional,5,Tablet,Cipla,0
2026-11-07,Crocin,P003,Wellness Forever,Thane,Thane West,162,24,29,Normal,Low,Saturday,2,Stable,No,25,Common,Low,Local,5,Tablet,GSK,0
2026-11-08,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,166,26,5,Normal,Low,Sunday,3,Decreasing,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2026-11-09,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,186,10,42,Normal,Low,Monday,3,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2026-11-10,Amoxicillin,P002,MedPlus,Dadar,Dadar East,151,21,29,Normal,Low,Tuesday,0,Increasing,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2026-11-11,Metformin,P003,Wellness Forever,Thane,Thane West,138,30,47,Normal,Low,Wednesday,0,Stable,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2026-11-12,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,185,17,48,Normal,Low,Thursday,1,Decreasing,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2026-11-13,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,158,85,56,Normal,Low,Friday,0,Increasing,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2026-11-14,Glimepiride,P002,MedPlus,Dadar,Dadar East,124,100,21,Normal,Low,Saturday,0,Increasing,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2026-11-15,Paracetamol,P003,Wellness Forever,Thane,Thane West,110,24,37,Normal,Low,Sunday,3,Decreasing,No,20,Common,Low,Regional,3,Tablet,Sun Pharma,0
2026-11-16,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,132,27,41,Normal,Low,Monday,2,Decreasing,No,30,Common,Low,Local,2,Tablet,Cipla,0
2026-11-17,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,131,12,3,Normal,Low,Tuesday,2,Increasing,No,25,Common,Low,Local,2,Tablet,GSK,0
2026-11-18,Cetirizine,P002,MedPlus,Dadar,Dadar East,187,27,18,Normal,Low,Wednesday,0,Decreasing,No,15,Common,Low,Local,4,Syrup,Dr. Reddy's,0
2026-11-19,Azithromycin,P003,Wellness Forever,Thane,Thane West,139,10,11,Normal,Low,Thursday,1,Decreasing,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2026-11-20,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,183,10,44,Normal,Low,Friday,0,Stable,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2026-11-21,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,166,18,13,Normal,Low,Saturday,2,Stable,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2026-11-22,Amlodipine,P002,MedPlus,Dadar,Dadar East,158,24,24,Normal,Low,Sunday,1,Stable,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2026-11-23,Insulin,P003,Wellness Forever,Thane,Thane West,105,71,13,Normal,Low,Monday,3,Stable,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2026-11-24,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,161,61,4,Normal,Low,Tuesday,3,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2026-11-25,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,166,19,31,Normal,Low,Wednesday,3,Increasing,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2026-11-26,Ibuprofen,P002,MedPlus,Dadar,Dadar East,168,21,26,Normal,Low,Thursday,1,Stable,No,30,Common,Low,Local,4,Tablet,Cipla,0
2026-11-27,Crocin,P003,Wellness Forever,Thane,Thane West,173,29,18,Normal,Low,Friday,0,Stable,No,25,Common,Low,Local,3,Tablet,GSK,0
2026-11-28,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,138,24,11,Normal,Low,Saturday,2,Increasing,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2026-11-29,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,186,17,12,Normal,Low,Sunday,1,Increasing,Yes,90,Rare,High,Imported,11,Capsule,Pfizer,0
2026-11-30,Amoxicillin,P002,MedPlus,Dadar,Dadar East,177,21,35,Normal,Low,Monday,2,Stable,Yes,80,Critical,High,National,9,Capsule,Abbott,0
2026-12-01,Metformin,P003,Wellness Forever,Thane,Thane West,187,22,23,Normal,Low,Tuesday,0,Decreasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2026-12-02,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,175,25,21,Normal,Low,Wednesday,3,Increasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2026-12-03,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,135,90,39,Normal,Low,Thursday,2,Stable,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2026-12-04,Glimepiride,P002,MedPlus,Dadar,Dadar East,128,67,43,Normal,Low,Friday,0,Increasing,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2026-12-05,Paracetamol,P003,Wellness Forever,Thane,Thane West,177,15,40,Normal,Low,Saturday,0,Stable,No,20,Common,Low,Local,4,Tablet,Sun Pharma,0
2026-12-06,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,158,11,6,Normal,Low,Sunday,2,Increasing,No,30,Common,Low,Regional,3,Tablet,Cipla,0
2026-12-07,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,122,17,45,Normal,Low,Monday,0,Increasing,No,25,Common,Low,Local,4,Tablet,GSK,0
2026-12-08,Cetirizine,P002,MedPlus,Dadar,Dadar East,127,25,4,Normal,Low,Tuesday,2,Stable,No,15,Common,Low,Local,2,Syrup,Dr. Reddy's,0
2026-12-09,Azithromycin,P003,Wellness Forever,Thane,Thane West,120,19,25,Normal,Low,Wednesday,1,Decreasing,Yes,90,Rare,High,Imported,10,Capsule,Pfizer,0
2026-12-10,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,132,13,6,Normal,Low,Thursday,2,Decreasing,Yes,80,Critical,High,National,12,Capsule,Abbott,0
2026-12-11,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,119,25,45,Normal,Low,Friday,3,Increasing,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2026-12-12,Amlodipine,P002,MedPlus,Dadar,Dadar East,185,25,2,Normal,Low,Saturday,3,Decreasing,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2026-12-13,Insulin,P003,Wellness Forever,Thane,Thane West,155,88,20,Normal,Low,Sunday,2,Stable,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2026-12-14,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,130,75,27,Normal,Low,Monday,3,Decreasing,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2026-12-15,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,182,10,25,Normal,Low,Tuesday,3,Stable,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2026-12-16,Ibuprofen,P002,MedPlus,Dadar,Dadar East,171,23,10,Normal,Low,Wednesday,3,Increasing,No,30,Common,Low,Local,5,Tablet,Cipla,0
2026-12-17,Crocin,P003,Wellness Forever,Thane,Thane West,133,28,24,Normal,Low,Thursday,1,Stable,No,25,Common,Low,Regional,5,Tablet,GSK,0
2026-12-18,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,120,26,36,Normal,Low,Friday,1,Decreasing,No,15,Common,Low,Regional,2,Syrup,Dr. Reddy's,0
2026-12-19,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,120,21,35,Normal,Low,Saturday,2,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2026-12-20,Amoxicillin,P002,MedPlus,Dadar,Dadar East,172,11,39,Normal,Low,Sunday,2,Stable,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2026-12-21,Metformin,P003,Wellness Forever,Thane,Thane West,161,18,38,Normal,Low,Monday,0,Stable,Yes,45,Chronic,Medium,National,7,Tablet,Sun Pharma,0
2026-12-22,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,129,13,18,Normal,Low,Tuesday,1,Stable,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2026-12-23,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,164,61,49,Normal,Low,Wednesday,3,Stable,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2026-12-24,Glimepiride,P002,MedPlus,Dadar,Dadar East,85,89,9,Normal,Low,Thursday,1,Increasing,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2026-12-25,Paracetamol,P003,Wellness Forever,Thane,Thane West,157,22,33,Normal,Low,Friday,3,Stable,No,20,Common,Low,Regional,4,Tablet,Sun Pharma,0
2026-12-26,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,182,22,14,Normal,Low,Saturday,1,Decreasing,No,30,Common,Low,Local,5,Tablet,Cipla,0
2026-12-27,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,151,28,17,Normal,Low,Sunday,0,Increasing,No,25,Common,Low,Local,3,Tablet,GSK,0
2026-12-28,Cetirizine,P002,MedPlus,Dadar,Dadar East,185,16,34,Normal,Low,Monday,1,Increasing,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2026-12-29,Azithromycin,P003,Wellness Forever,Thane,Thane West,114,12,43,Normal,Low,Tuesday,0,Decreasing,Yes,90,Rare,High,Imported,14,Capsule,Pfizer,0
2026-12-30,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,151,11,6,Normal,Low,Wednesday,1,Increasing,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2026-12-31,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,170,28,32,Normal,Low,Thursday,1,Stable,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2027-01-01,Amlodipine,P002,MedPlus,Dadar,Dadar East,99,98,20,Flu,High,Friday,1,Increasing,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2027-01-02,Insulin,P003,Wellness Forever,Thane,Thane West,80,80,28,Flu,High,Saturday,3,Decreasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2027-01-03,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,84,89,12,Flu,High,Sunday,1,Decreasing,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2027-01-04,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,134,85,60,Flu,High,Monday,1,Decreasing,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2027-01-05,Ibuprofen,P002,MedPlus,Dadar,Dadar East,116,55,11,Flu,Medium,Tuesday,0,Increasing,No,30,Common,Low,Regional,5,Tablet,Cipla,0
2027-01-06,Crocin,P003,Wellness Forever,Thane,Thane West,84,82,34,Flu,High,Wednesday,3,Decreasing,No,25,Common,Low,Local,3,Tablet,GSK,0
2027-01-07,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,145,49,7,Flu,Medium,Thursday,3,Increasing,No,15,Common,Low,Local,2,Syrup,Dr. Reddy's,0
2027-01-08,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,142,39,57,Flu,Medium,Friday,2,Stable,Yes,90,Rare,High,Imported,8,Capsule,Pfizer,0
2027-01-09,Amoxicillin,P002,MedPlus,Dadar,Dadar East,117,56,50,Flu,Medium,Saturday,3,Increasing,Yes,80,Critical,High,National,8,Capsule,Abbott,0
2027-01-10,Metformin,P003,Wellness Forever,Thane,Thane West,79,84,15,Flu,High,Sunday,2,Increasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2027-01-11,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,91,85,34,Flu,High,Monday,3,Stable,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2027-01-12,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,145,58,60,Flu,Medium,Tuesday,3,Increasing,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2027-01-13,Glimepiride,P002,MedPlus,Dadar,Dadar East,138,74,15,Flu,Medium,Wednesday,3,Stable,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2027-01-14,Paracetamol,P003,Wellness Forever,Thane,Thane West,102,42,10,Flu,Medium,Thursday,2,Stable,No,20,Common,Low,Local,2,Tablet,Sun Pharma,0
2027-01-15,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,124,96,17,Flu,High,Friday,3,Increasing,No,30,Common,Low,Local,2,Tablet,Cipla,0
2027-01-16,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,153,93,56,Flu,High,Saturday,0,Decreasing,No,25,Common,Low,Regional,5,Tablet,GSK,0
2027-01-17,Cetirizine,P002,MedPlus,Dadar,Dadar East,100,71,4,Flu,High,Sunday,3,Increasing,No,15,Common,Low,Regional,3,Syrup,Dr. Reddy's,0
2027-01-18,Azithromycin,P003,Wellness Forever,Thane,Thane West,153,53,56,Flu,Medium,Monday,3,Stable,Yes,90,Rare,High,Imported,14,Capsule,Pfizer,0
2027-01-19,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,161,38,29,Flu,Medium,Tuesday,1,Increasing,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2027-01-20,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,93,57,29,Flu,Medium,Wednesday,0,Stable,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2027-01-21,Amlodipine,P002,MedPlus,Dadar,Dadar East,175,43,52,Flu,Medium,Thursday,0,Stable,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2027-01-22,Insulin,P003,Wellness Forever,Thane,Thane West,128,74,13,Flu,High,Friday,2,Increasing,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2027-01-23,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,119,75,25,Flu,Medium,Saturday,2,Stable,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2027-01-24,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,148,94,10,Flu,High,Sunday,1,Decreasing,No,20,Common,Low,Local,3,Tablet,Sun Pharma,0
2027-01-25,Ibuprofen,P002,MedPlus,Dadar,Dadar East,107,47,20,Flu,Medium,Monday,1,Stable,No,30,Common,Low,Local,5,Tablet,Cipla,0
2027-01-26,Crocin,P003,Wellness Forever,Thane,Thane West,149,89,6,Flu,High,Tuesday,3,Stable,No,25,Common,Low,Regional,2,Tablet,GSK,0
2027-01-27,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,89,77,55,Flu,High,Wednesday,2,Decreasing,No,15,Common,Low,Regional,5,Syrup,Dr. Reddy's,0
2027-01-28,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,139,39,55,Flu,Medium,Thursday,0,Increasing,Yes,90,Rare,High,Imported,11,Capsule,Pfizer,0
2027-01-29,Amoxicillin,P002,MedPlus,Dadar,Dadar East,167,61,1,Flu,High,Friday,1,Stable,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2027-01-30,Metformin,P003,Wellness Forever,Thane,Thane West,163,67,55,Flu,Medium,Saturday,3,Stable,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2027-01-31,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,142,97,41,Flu,High,Sunday,1,Increasing,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2027-02-01,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,148,60,10,Flu,High,Monday,3,Decreasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2027-02-02,Glimepiride,P002,MedPlus,Dadar,Dadar East,113,85,54,Flu,Medium,Tuesday,0,Stable,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2027-02-03,Paracetamol,P003,Wellness Forever,Thane,Thane West,91,99,11,Flu,High,Wednesday,0,Decreasing,No,20,Common,Low,Local,2,Tablet,Sun Pharma,0
2027-02-04,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,128,78,39,Flu,High,Thursday,1,Increasing,No,30,Common,Low,Regional,2,Tablet,Cipla,0
2027-02-05,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,133,77,37,Flu,High,Friday,3,Stable,No,25,Common,Low,Regional,3,Tablet,GSK,0
2027-02-06,Cetirizine,P002,MedPlus,Dadar,Dadar East,115,54,40,Flu,Medium,Saturday,2,Decreasing,No,15,Common,Low,Local,2,Syrup,Dr. Reddy's,0
2027-02-07,Azithromycin,P003,Wellness Forever,Thane,Thane West,129,51,59,Flu,Medium,Sunday,3,Increasing,Yes,90,Rare,High,Imported,11,Capsule,Pfizer,0
2027-02-08,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,108,93,38,Flu,High,Monday,3,Decreasing,Yes,80,Critical,High,National,10,Capsule,Abbott,0
